doc,de,van,een,het,en,in,te,dit,is,met,deze,die,hij,dat,zijn,men,kan,op,aan,zich,door,wat,maar,als,we,ze,je,voor,of,uit,heeft,om,tot,kunnen,naar,over,alle,dan,werden,elkaar,bij,was,ons,worden,zichzelf,hun,zonder,z'n,ten,rond,noch,geen,moet,tegen,iets,na,x,onder,had,iedereen,achter,niemand,alles,toe,wij,waren,allerlei,buitenaf,nu,vanuit,mee,dezelfde,meest,wordt,per,zouden,ik,onszelf,veel,mogen,heb,onze,naargelang,me,omdat,hebben,meer,zoals,zou,zulke,zal,tussen,mijn,elk,geweest,welke,naast,enkele,wanneer,kon,werd,wie,hem,volgens,zulk,zij,mij,ondanks,terwijl,via,ter,zullen,weinig,niets,haar,heen,alsof,want,bent,zo'n,alhoewel,zoiets,tijdens,jullie,moeten,konden,dus,méér,hebt,vanaf,weidden,hadden,naartoe,zodat,neer,enig,sensoren,enige,én,ben,er,zolang,mag,elke,af,langs,beide,zowel,toen,krijgen,fysieke,aangezien,binnen,al,hen,u,mezelf,mekaar,hetzelfde,ene,des,diezelfde,dankzij,waar,vandaan,allebei,hoewel,zodra,behalve,bvb,wiens,dna,iemand,mocht,niks,buiten,doch,getuige,hetgeen,miermetafoor,doordat,"houden""-idee",doorheen,kregen,m'n,moest,e,totdat,velen,genetische,enkel,qua,vóór,gedurende,naarmate,welk,sinds,lus,sommigen,tegenover,hetzij,minder,kunt,ieders,moge,minst,nadat,enzovoort,uitzag,boven,'s,hoezeer,alvorens,beiden,meerdere,inzake,datgene,omtrent,ieder,alsook,moesten,evenwichtsproblemen,nog,sommige,uw,eenmaal,wegens,wezen,dezen,indien,leven,rondom,ware,zeer,té,datzelfde,diens,iedere,steeds,vanop,ietwat,ikzelf,word,leveneen,jezelf,nabij,helemaal,allen,aangaande,vanwege,opdat,mochten,kun,evenals,à,ecosystemen,tekens,zijnde,oftewel,obstakels,ná,eenzelfde,vermits,a,a.i.,der,jou,its,kauffmans,hijzelf,resp.,t.o.v.,den,ofte,jij,jouw,bovenop,anno,vol,minste,rather,ofwel,daar,algoritmen,hoe,meeste,mits,tenzij,uitstaans,zowat,toegegeven,mensdom,doyne,dé,dewelke,mét,ditzelfde,spruit,parallelle,vb.,teneinde,degene,alsmede,diegene,cd's,ontsprong,ven,menige,genoeg,voorzover,bit,a.l.,abcdef,10000en,biljoenen,books,cog,artificiêle,tussendoor,geïnterviewde,geneest,gehoorzamen,degenen,hemzelf,hét,kortom,wél,ge,teveel,vele,fé,vlotte,allerhande,weerklonk,optimaal,ie,'n,'t,meesten,berekeningen,beneden,voordat
46.female.ENTJ.Dutch.L.txt,0.093,0.056,0.055,0.064,0.034,0.041,0.04,0.013,0.034,0.019,0.016,0.016,0.003,0.032,0.019,0.009,0.01,0.024,0.015,0.006,0.003,0.006,0.012,0.013,0.007,0.016,0.003,0.009,0.015,0.015,nan,0.025,0.004,0.012,0.009,0.009,0.004,0.006,0.001,0.009,0.013,0.006,0.004,0.007,0.007,0.004,nan,nan,nan,0.001,nan,0.006,0.004,0.001,0.001,0.001,nan,0.007,nan,nan,nan,nan,nan,nan,0.001,0.004,nan,nan,nan,nan,0.001,nan,nan,0.01,nan,0.007,0.013,nan,0.003,nan,0.001,0.003,nan,0.004,0.001,0.004,0.003,0.009,0.001,nan,0.006,nan,0.003,nan,0.001,0.001,nan,0.003,0.001,0.001,0.006,nan,nan,0.003,nan,nan,0.004,nan,0.004,0.001,nan,nan,nan,0.003,nan,nan,nan,0.003,nan,0.001,nan,nan,nan,nan,0.003,0.004,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,0.001,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.003,0.001,0.001,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,0.003,0.001,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,0.001,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47.male.INTJ.Dutch.A.txt,0.117,0.07,0.108,0.059,0.047,0.064,0.033,0.01,0.037,0.028,nan,0.037,0.024,0.014,0.026,0.003,0.01,0.031,0.017,0.014,0.014,0.003,0.009,0.014,0.002,0.003,nan,0.003,0.014,0.01,nan,0.024,0.002,0.014,0.012,0.003,0.009,0.003,nan,0.009,0.003,0.009,nan,0.009,0.009,nan,0.003,nan,nan,0.005,nan,nan,nan,nan,0.002,0.002,nan,0.002,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.007,nan,0.002,0.003,nan,nan,nan,nan,nan,nan,0.003,nan,nan,0.003,nan,0.003,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.005,nan,0.005,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48.female.ESFJ.Dutch.A.txt,0.124,0.048,0.059,0.056,0.059,0.039,0.034,0.007,0.023,0.032,0.013,0.018,0.027,0.03,0.02,0.009,0.011,0.027,0.011,0.013,0.014,0.011,0.007,0.005,nan,0.009,nan,0.013,0.013,0.013,0.005,0.023,0.007,0.011,0.013,0.005,nan,0.005,nan,0.005,0.004,0.013,nan,0.007,0.004,0.007,0.002,nan,0.004,0.007,nan,0.011,0.002,nan,0.004,nan,nan,0.004,nan,nan,nan,nan,0.005,0.002,nan,0.004,nan,nan,nan,0.002,0.004,nan,nan,0.005,nan,0.002,0.004,nan,0.007,nan,nan,nan,nan,0.002,0.004,0.002,0.007,nan,0.005,0.002,0.002,nan,nan,0.002,nan,nan,0.002,0.002,0.002,0.002,0.013,nan,0.004,0.002,nan,nan,nan,nan,nan,nan,0.002,0.004,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.005,0.002,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49.female.ESFJ.Dutch.OV.txt,0.079,0.05,0.085,0.075,0.032,0.04,0.028,0.01,0.03,0.014,0.032,0.012,0.014,0.042,0.006,0.02,0.006,0.02,0.01,0.008,0.016,0.01,0.02,0.016,0.01,0.004,0.004,0.018,0.004,0.01,0.01,0.02,0.006,0.006,0.008,0.012,0.002,nan,nan,0.002,0.008,0.01,0.006,0.006,0.002,0.002,nan,nan,0.002,nan,nan,0.004,nan,0.002,nan,0.01,nan,nan,0.002,nan,nan,nan,0.004,nan,nan,nan,0.008,nan,nan,nan,nan,nan,nan,0.002,nan,nan,0.022,nan,0.006,nan,nan,0.002,nan,0.02,nan,0.002,0.004,0.004,nan,0.012,0.008,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,0.004,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,0.01,nan,0.002,nan,0.004,nan,nan,0.004,nan,nan,nan,nan,0.002,nan,nan,nan,0.002,nan,nan,nan,0.002,nan,0.004,0.002,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.male.ENTJ.Dutch.A.txt,0.109,0.051,0.075,0.092,0.024,0.039,0.019,0.007,0.028,0.024,0.017,0.03,0.021,0.03,0.024,0.011,0.009,0.034,0.017,0.013,0.002,0.006,0.011,0.013,0.004,0.022,0.004,0.015,0.006,0.006,0.013,0.009,0.009,0.011,0.015,0.019,0.002,0.002,nan,0.006,0.002,0.011,0.004,0.006,0.006,nan,0.002,nan,nan,nan,nan,0.006,0.011,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,0.006,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011,nan,0.002,nan,nan,0.006,nan,nan,0.002,nan,0.006,nan,0.004,0.004,0.002,nan,nan,0.004,nan,nan,0.002,nan,nan,nan,0.004,0.002,0.009,nan,nan,0.004,0.004,nan,nan,0.006,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50.female.ENFJ.Dutch.WV.txt,0.134,0.09,0.084,0.067,0.045,0.039,0.024,0.011,0.024,0.034,0.007,0.022,0.015,0.021,0.007,0.009,0.007,0.043,0.013,0.011,0.007,0.002,0.004,0.013,nan,nan,nan,0.011,0.006,0.013,nan,0.024,0.006,0.017,0.013,0.011,0.002,0.002,0.004,0.006,0.006,0.004,nan,0.013,0.013,nan,0.002,nan,nan,0.002,nan,0.006,nan,nan,nan,0.004,nan,0.006,0.002,nan,0.002,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,nan,nan,0.013,nan,0.007,0.007,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,0.004,0.007,nan,0.006,0.002,0.002,0.002,nan,nan,nan,nan,nan,0.002,0.004,nan,nan,0.007,nan,nan,0.002,nan,0.002,nan,nan,0.002,0.004,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51.female.ESFJ.Dutch.A.txt,0.113,0.055,0.066,0.066,0.047,0.057,0.034,0.007,0.02,0.023,0.007,0.023,0.014,0.021,0.018,0.027,0.004,0.018,0.018,0.014,0.005,0.007,0.009,0.023,0.007,0.007,nan,0.011,0.009,0.009,0.002,0.009,0.009,0.016,0.009,nan,nan,nan,0.009,0.009,0.009,0.014,nan,0.004,0.007,0.002,nan,nan,nan,nan,nan,0.005,0.004,0.002,0.002,0.002,nan,0.009,0.002,nan,nan,nan,nan,0.002,0.004,0.002,nan,nan,nan,0.002,nan,nan,nan,nan,nan,0.005,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,0.002,0.007,0.005,0.018,nan,nan,nan,nan,nan,nan,0.002,nan,0.004,nan,0.009,0.005,0.002,nan,0.009,nan,0.014,0.002,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.004,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.005,nan,0.002,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,0.004,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52.female.ENFJ.Dutch.A.txt,0.096,0.044,0.071,0.061,0.051,0.042,0.039,0.005,0.052,0.022,0.01,0.027,0.012,0.025,0.01,0.042,0.019,0.024,0.01,0.012,0.01,0.01,0.024,0.013,0.007,0.005,0.012,0.008,0.003,0.003,0.007,0.02,0.003,0.008,0.007,0.008,0.002,0.005,nan,0.008,0.013,0.007,0.005,nan,0.003,0.003,nan,nan,nan,nan,nan,0.002,0.007,0.002,0.007,0.002,nan,nan,nan,nan,nan,nan,0.007,nan,0.002,nan,nan,nan,nan,nan,0.005,0.002,nan,0.008,nan,nan,nan,nan,0.005,nan,0.002,0.002,nan,nan,nan,0.002,nan,0.01,0.003,nan,0.008,0.003,nan,0.002,nan,0.002,nan,nan,0.002,0.002,0.002,0.002,0.003,0.002,nan,0.002,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.005,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.003,nan,nan,0.005,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53.female.ISFJ.Other.Other.txt,0.056,0.137,0.034,0.068,0.077,0.041,0.017,0.009,0.058,0.026,0.024,0.017,nan,0.017,0.032,0.011,0.019,0.036,0.011,0.008,0.017,0.015,0.013,0.009,0.004,0.006,nan,0.013,0.011,0.002,0.009,0.009,0.009,0.011,0.006,0.008,0.009,nan,0.002,0.002,0.004,0.004,nan,nan,0.002,0.008,nan,nan,0.002,nan,nan,0.004,0.006,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.004,0.004,nan,0.004,0.008,nan,nan,0.004,nan,0.002,nan,0.002,0.002,nan,0.009,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.004,0.009,0.002,0.002,nan,nan,nan,0.006,nan,0.004,nan,0.002,nan,0.002,0.004,0.002,0.002,0.006,nan,nan,0.002,nan,nan,nan,nan,0.008,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54.male.INFJ.Dutch.A.txt,0.099,0.053,0.09,0.048,0.034,0.025,0.034,0.021,0.019,0.017,0.011,0.044,0.01,0.036,0.013,0.01,0.019,0.034,0.015,0.01,0.008,0.006,0.01,0.008,0.008,0.006,0.006,0.006,0.006,0.006,0.011,0.017,0.011,0.008,0.013,0.006,nan,0.002,nan,0.004,0.004,0.006,0.004,0.011,0.01,nan,nan,0.002,nan,0.002,nan,0.004,0.011,0.002,0.004,0.004,nan,0.002,nan,nan,nan,nan,0.002,0.002,nan,nan,0.002,nan,nan,nan,nan,nan,nan,0.01,nan,nan,0.029,nan,0.002,nan,0.002,nan,nan,0.011,nan,0.004,0.006,0.002,0.008,nan,nan,nan,0.004,nan,nan,0.002,nan,nan,0.002,nan,0.002,0.004,0.002,nan,nan,nan,0.004,nan,nan,nan,nan,0.002,nan,nan,0.004,0.002,nan,0.004,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.002,0.002,0.002,nan,nan,0.002,0.004,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0.002,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55.female.INFP.Dutch.A.txt,0.144,0.074,0.052,0.06,0.046,0.041,0.027,0.016,0.032,0.022,0.017,0.04,0.006,0.038,0.017,0.002,0.005,0.025,0.003,0.009,0.019,0.005,0.017,0.011,nan,nan,nan,0.008,0.008,0.006,0.005,0.005,0.019,0.008,0.011,0.014,0.006,0.003,nan,nan,nan,0.005,0.003,0.008,0.003,0.005,0.002,nan,nan,nan,nan,nan,nan,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,0.002,0.002,nan,0.005,nan,nan,nan,0.002,0.002,nan,nan,0.005,nan,0.002,0.016,nan,nan,nan,nan,0.005,nan,0.002,nan,0.002,0.006,0.013,0.002,nan,0.008,0.002,0.002,0.002,nan,nan,0.002,0.003,nan,0.005,0.019,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.003,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0.005,nan,nan,0.005,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,0.002,nan,0.006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
